date,store,units_sold,revenue,category,is_end_of_month
2025-04-18,Utica,157.0,1022.07,groceries,False
2025-02-08,Rome,98.0,652.68,groceries,False
2025-08-02,Rome,110.0,2592.7,clothing,False
2025-12-28,Rome,156.0,1031.16,groceries,False
2025-06-20,Utica,66.0,1603.8,clothing,False
2025-12-25,Syracuse,44.0,3575.44,electronics,False
2025-05-12,Rome,34.0,1061.48,home goods,False
2025-08-24,Utica,57.0,1959.09,home goods,False
2025-09-26,Albany,16.0,507.36,home goods,False
2025-06-23,Albany,67.0,1508.17,clothing,False
2025-09-02,Syracuse,19.0,293.17,toys,False
2025-11-02,Rome,31.0,1125.3,home goods,False
2025-05-17,Utica,47.0,4287.34,electronics,False
2025-03-23,Syracuse,150.0,907.5,groceries,False
2025-09-12,Rome,100.0,669.0,groceries,False
2025-03-03,Rome,42.0,1035.3,clothing,False
2025-05-19,Albany,23.0,342.93,toys,False
2025-12-06,Syracuse,58.0,4902.74,electronics,False
2025-01-16,Albany,37.0,3294.85,electronics,False
2025-04-01,Albany,39.0,1209.0,home goods,False
2025-10-23,Albany,34.0,1136.62,home goods,False
2025-12-11,Utica,13.0,207.09,toys,False
2025-07-23,Utica,33.0,1122.99,home goods,False
2025-11-16,Utica,62.0,1439.02,clothing,False
2025-09-01,Utica,31.0,2726.76,electronics,False
2025-01-11,Rome,51.0,1720.74,home goods,False
2025-12-13,Syracuse,43.0,1412.55,home goods,False
2025-05-09,Rome,26.0,393.38,toys,False
2025-06-26,Albany,69.0,1583.55,clothing,False
2025-10-01,Syracuse,44.0,3730.76,electronics,False
2025-03-25,Utica,23.0,333.73,toys,False
2025-11-10,Syracuse,48.0,4464.0,electronics,False
2025-09-16,Rome,104.0,670.8,groceries,False
2025-11-03,Rome,30.0,938.1,home goods,False
2025-09-25,Syracuse,55.0,1335.95,clothing,False
2025-04-28,Rome,76.0,1816.4,clothing,True
2025-05-31,Utica,156.0,1067.04,groceries,True
2025-03-15,Syracuse,33.0,3004.32,electronics,False
2025-10-27,Syracuse,40.0,3620.4,electronics,False
2025-07-24,Rome,52.0,4833.4,electronics,False
2025-05-12,Utica,55.0,1319.45,clothing,False
2025-06-10,Albany,75.0,525.0,groceries,False
2025-03-03,Utica,39.0,1256.97,home goods,False
2025-11-08,Utica,60.0,5454.6,electronics,False
2025-04-08,Syracuse,59.0,1420.72,clothing,False
2025-01-08,Albany,21.0,324.24,toys,False
2025-06-26,Utica,18.0,280.26,toys,False
2025-12-09,Rome,146.0,922.72,groceries,False
2025-10-25,Rome,71.0,1689.09,clothing,False
2025-11-16,Utica,184.0,1142.64,groceries,False
2025-09-11,Rome,56.0,1326.64,clothing,False
2025-04-21,Syracuse,47.0,4159.03,electronics,False
2025-01-31,Utica,46.0,3960.14,electronics,True
2025-01-23,Rome,140.0,914.2,groceries,False
2025-12-08,Rome,29.0,427.75,toys,False
2025-02-27,Syracuse,17.0,238.34,toys,True
2025-03-04,Albany,32.0,895.04,home goods,False
2025-07-23,Rome,35.0,1148.35,home goods,False
2025-09-13,Utica,30.0,444.0,toys,False
2025-03-10,Utica,55.0,1393.15,clothing,False
2025-02-09,Syracuse,41.0,3731.0,electronics,False
2025-05-20,Albany,29.0,439.93,toys,False
2025-06-23,Syracuse,14.0,215.18,toys,False
2025-12-03,Syracuse,50.0,1112.0,clothing,False
2025-10-01,Albany,74.0,1760.46,clothing,False
2025-06-04,Albany,40.0,1399.2,home goods,False
2025-02-20,Utica,124.0,819.64,groceries,False
2025-10-31,Rome,24.0,2129.52,electronics,True
2025-12-03,Syracuse,136.0,862.24,groceries,False
2025-02-24,Rome,154.0,953.26,groceries,False
2025-06-27,Utica,117.0,702.0,groceries,False
2025-04-02,Albany,53.0,1341.96,clothing,False
2025-12-22,Rome,56.0,1323.28,clothing,False
2025-10-25,Syracuse,40.0,596.4,toys,False
2025-05-08,Albany,163.0,1080.69,groceries,False
2025-07-01,Utica,129.0,923.64,groceries,False
2025-05-04,Rome,97.0,2467.68,clothing,False
2025-04-26,Rome,87.0,2180.22,clothing,False
2025-02-12,Rome,40.0,3466.8,electronics,False
2025-05-14,Albany,104.0,685.36,groceries,False
2025-12-03,Syracuse,19.0,301.15,toys,False
2025-12-24,Rome,52.0,4806.88,electronics,False
2025-01-26,Syracuse,107.0,2819.45,clothing,False
2025-04-06,Syracuse,41.0,642.88,toys,False
2025-05-19,Utica,85.0,545.7,groceries,False
2025-10-04,Syracuse,67.0,1614.7,clothing,False
2025-04-03,Utica,58.0,1358.36,clothing,False
2025-05-11,Albany,144.0,983.52,groceries,False
2025-09-08,Syracuse,115.0,749.8,groceries,False
2025-03-26,Rome,27.0,876.15,home goods,False
2025-09-14,Rome,100.0,609.0,groceries,False
2025-11-17,Syracuse,16.0,238.72,toys,False
2025-05-11,Rome,50.0,4431.5,electronics,False
2025-04-29,Utica,131.0,871.15,groceries,True
2025-08-30,Rome,32.0,1012.16,home goods,True
2025-05-06,Utica,37.0,3106.89,electronics,False
2025-11-09,Rome,34.0,478.72,toys,False
2025-05-10,Utica,40.0,3318.0,electronics,False
2025-02-21,Utica,33.0,2887.5,electronics,False
2025-11-23,Utica,35.0,2978.5,electronics,False
2025-08-25,Syracuse,48.0,4073.28,electronics,False
2025-06-20,Syracuse,21.0,320.67,toys,False
2025-02-05,Rome,173.0,1191.97,groceries,False
2025-07-06,Albany,59.0,2047.3,home goods,False
2025-11-15,Albany,66.0,5697.78,electronics,False
2025-07-16,Utica,89.0,1900.15,clothing,False
2025-10-13,Syracuse,23.0,335.57,toys,False
2025-09-13,Albany,31.0,484.53,toys,False
2025-03-21,Syracuse,49.0,1252.44,clothing,False
2025-11-30,Rome,38.0,1173.82,home goods,True
2025-01-05,Rome,98.0,2333.38,clothing,False
2025-06-20,Albany,69.0,451.95,groceries,False
2025-06-03,Rome,136.0,843.2,groceries,False
2025-11-23,Syracuse,46.0,579.93,toys,False
2025-01-13,Rome,56.0,1368.64,clothing,False
2025-04-09,Syracuse,43.0,273.48,groceries,False
2025-03-04,Syracuse,33.0,1023.66,home goods,False
2025-02-13,Rome,30.0,873.0,home goods,False
2025-04-13,Utica,40.0,612.0,toys,False
2025-07-03,Syracuse,36.0,891.36,clothing,False
2025-12-24,Syracuse,25.0,826.5,home goods,False
2025-01-06,Syracuse,19.0,636.12,home goods,False
2025-12-05,Syracuse,33.0,525.36,toys,False
2025-09-09,Rome,33.0,980.76,home goods,False
2025-07-28,Rome,35.0,1113.35,home goods,False
2025-09-15,Syracuse,65.0,1660.1,clothing,False
2025-11-18,Utica,139.0,900.72,groceries,False
2025-10-08,Albany,123.0,814.26,groceries,False
2025-03-24,Utica,85.0,552.5,groceries,False
2025-01-04,Utica,34.0,489.26,toys,False
2025-08-13,Utica,21.0,1829.73,electronics,False
2025-09-23,Syracuse,39.0,3204.63,electronics,False
2025-08-31,Utica,38.0,557.84,toys,True
2025-12-12,Albany,28.0,383.04,toys,False
2025-01-02,Albany,23.0,370.76,toys,False
2025-01-06,Rome,42.0,695.94,toys,False
2025-03-12,Utica,53.0,1775.5,home goods,False
2025-01-08,Albany,27.0,2218.05,electronics,False
2025-02-14,Rome,34.0,516.46,toys,False
2025-11-02,Albany,42.0,658.14,toys,False
2025-11-15,Rome,132.0,898.92,groceries,False
2025-08-23,Albany,61.0,1952.0,home goods,False
2025-07-09,Syracuse,65.0,1553.5,clothing,False
2025-12-03,Rome,73.0,1743.24,clothing,False
2025-07-31,Rome,67.0,435.5,groceries,True
2025-02-23,Syracuse,176.0,1140.48,groceries,False
2025-09-12,Syracuse,27.0,413.64,toys,False
2025-04-25,Rome,24.0,2072.16,electronics,False
2025-11-02,Albany,29.0,845.64,home goods,False
2025-03-07,Utica,60.0,4884.6,electronics,False
2025-08-30,Rome,32.0,2636.48,electronics,True
2025-11-02,Utica,54.0,4296.24,electronics,False
2025-12-27,Syracuse,52.0,1758.12,home goods,False
2025-04-18,Rome,28.0,436.8,toys,False
2025-12-22,Albany,76.0,493.24,groceries,False
2025-07-27,Albany,34.0,1072.02,home goods,False
2025-12-28,Rome,84.0,2025.24,clothing,False
2025-05-28,Rome,41.0,3694.1,electronics,False
2025-12-15,Utica,114.0,739.86,groceries,False
2025-12-14,Albany,28.0,437.92,toys,False
2025-10-09,Syracuse,30.0,933.9,home goods,False
2025-12-23,Syracuse,38.0,1313.66,home goods,False
2025-03-30,Syracuse,41.0,3396.03,electronics,True
2025-12-10,Syracuse,53.0,1317.58,clothing,False
2025-03-05,Utica,47.0,1552.41,home goods,False
2025-08-19,Utica,14.0,210.7,toys,False
2025-06-02,Albany,120.0,810.0,groceries,False
2025-11-15,Albany,125.0,812.5,groceries,False
2025-01-26,Rome,166.0,1102.24,groceries,False
2025-06-04,Utica,123.0,787.2,groceries,False
2025-11-13,Utica,50.0,1058.5,clothing,False
2025-12-01,Utica,45.0,1008.0,clothing,False
2025-03-28,Syracuse,35.0,1077.3,home goods,False
2025-09-23,Albany,17.0,243.95,toys,False
2025-11-01,Albany,40.0,590.4,toys,False
2025-12-14,Albany,77.0,1815.66,clothing,False
2025-12-27,Rome,83.0,1852.56,clothing,False
2025-08-12,Albany,26.0,380.9,toys,False
2025-11-20,Rome,65.0,1571.05,clothing,False
2025-11-06,Syracuse,17.0,252.96,toys,False
2025-05-10,Utica,56.0,1772.96,home goods,False
2025-09-03,Albany,25.0,766.75,home goods,False
2025-01-15,Albany,36.0,3342.6,electronics,False
2025-09-01,Utica,29.0,452.4,toys,False
2025-09-08,Rome,30.0,2466.3,electronics,False
2025-06-08,Rome,44.0,1481.92,home goods,False
2025-01-21,Albany,49.0,4345.32,electronics,False
2025-01-23,Albany,39.0,3488.16,electronics,False
2025-04-11,Rome,29.0,429.78,toys,False
2025-11-27,Utica,37.0,3280.42,electronics,False
2025-09-15,Utica,18.0,1485.54,electronics,False
2025-07-22,Utica,168.0,1075.2,groceries,False
2025-08-04,Albany,47.0,1173.12,clothing,False
2025-04-22,Syracuse,138.0,914.94,groceries,False
2025-04-05,Albany,138.0,906.66,groceries,False
2025-09-30,Rome,73.0,546.04,groceries,True
2025-05-31,Rome,91.0,2278.64,clothing,True
2025-11-05,Syracuse,41.0,3352.57,electronics,False
2025-10-06,Utica,56.0,1469.44,clothing,False
2025-12-28,Utica,41.0,567.85,toys,False
2025-11-29,Utica,26.0,364.78,toys,True
2025-05-02,Utica,133.0,892.43,groceries,False
2025-03-12,Utica,59.0,1384.73,clothing,False
2025-08-27,Albany,34.0,2778.48,electronics,False
2025-09-14,Albany,48.0,1564.32,home goods,False
2025-11-15,Rome,82.0,1908.14,clothing,False
2025-03-17,Syracuse,56.0,4930.8,electronics,False
2025-02-26,Syracuse,67.0,1588.57,clothing,True
2025-01-30,Rome,55.0,1309.0,clothing,True
2025-12-22,Rome,32.0,489.28,toys,False
2025-12-25,Utica,58.0,5111.54,electronics,False
2025-06-18,Utica,31.0,445.78,toys,False
2025-04-14,Albany,129.0,820.44,groceries,False
2025-09-13,Syracuse,32.0,453.12,toys,False
2025-04-07,Rome,82.0,550.22,groceries,False
2025-09-28,Rome,46.0,1489.94,home goods,True
2025-02-09,Syracuse,37.0,539.46,toys,False
2025-01-12,Utica,51.0,1575.9,home goods,False
2025-11-18,Syracuse,79.0,1970.26,clothing,False
2025-10-27,Utica,39.0,1138.41,home goods,False
2025-11-19,Albany,21.0,313.95,toys,False
2025-06-13,Albany,50.0,1271.0,clothing,False
2025-06-15,Rome,64.0,1578.88,clothing,False
2025-04-03,Albany,61.0,1356.64,clothing,False
2025-10-29,Utica,29.0,953.23,home goods,True
2025-01-08,Utica,104.0,726.96,groceries,False
2025-10-08,Utica,34.0,1173.68,home goods,False
2025-03-23,Rome,63.0,1673.91,clothing,False
2025-02-03,Syracuse,26.0,813.02,home goods,False
2025-04-18,Utica,33.0,470.91,toys,False
2025-11-06,Albany,37.0,1061.16,home goods,False
2025-12-30,Albany,33.0,518.76,toys,True
2025-03-26,Syracuse,33.0,2889.48,electronics,False
2025-08-26,Syracuse,37.0,1187.33,home goods,False
2025-09-18,Utica,35.0,2987.6,electronics,False
2025-02-20,Utica,83.0,1892.4,clothing,False
2025-02-07,Albany,54.0,4706.1,electronics,False
2025-07-10,Albany,26.0,397.02,toys,False
2025-10-29,Albany,38.0,3140.7,electronics,True
2025-05-26,Albany,57.0,4653.48,electronics,False
2025-09-24,Utica,43.0,1289.57,home goods,False
2025-03-29,Albany,136.0,908.48,groceries,True
2025-09-14,Rome,50.0,4355.5,electronics,False
2025-11-17,Rome,49.0,4365.41,electronics,False
2025-11-24,Rome,22.0,771.54,home goods,False
2025-08-01,Utica,30.0,470.7,toys,False
2025-06-07,Rome,141.0,958.8,groceries,False
2025-03-04,Utica,48.0,4136.64,electronics,False
2025-09-17,Utica,51.0,1191.87,clothing,False
2025-10-08,Rome,40.0,1218.4,home goods,False
2025-06-06,Rome,46.0,1092.5,clothing,False
2025-01-23,Utica,40.0,3353.6,electronics,False
2025-12-16,Utica,28.0,427.28,toys,False
2025-06-29,Utica,43.0,1128.13,home goods,True
2025-06-28,Syracuse,30.0,455.1,toys,True
2025-10-13,Albany,48.0,4244.16,electronics,False
2025-09-15,Albany,33.0,2746.59,electronics,False
2025-02-15,Albany,226.0,1441.88,groceries,False
2025-03-16,Utica,41.0,613.77,toys,False
2025-10-10,Utica,23.0,388.7,toys,False
2025-03-13,Rome,28.0,414.12,toys,False
2025-11-15,Syracuse,87.0,2036.67,clothing,False
2025-10-26,Utica,227.0,1382.43,groceries,False
2025-03-31,Albany,60.0,1504.2,clothing,True
2025-02-21,Syracuse,174.0,1045.74,groceries,False
2025-09-28,Albany,194.0,1160.12,groceries,True
2025-08-09,Albany,39.0,1233.96,home goods,False
2025-02-05,Rome,34.0,1000.96,home goods,False
2025-03-09,Utica,74.0,1646.5,clothing,False
2025-08-06,Utica,13.0,452.66,home goods,False
2025-04-19,Utica,73.0,1788.5,clothing,False
2025-01-22,Syracuse,41.0,1054.93,clothing,False
2025-12-04,Syracuse,32.0,2638.08,electronics,False
2025-02-13,Rome,28.0,2471.28,electronics,False
2025-07-04,Utica,48.0,1622.4,home goods,False
2025-08-26,Utica,94.0,603.48,groceries,False
2025-10-15,Rome,57.0,1776.69,home goods,False
2025-06-01,Rome,42.0,1290.24,home goods,False
2025-12-02,Rome,112.0,773.92,groceries,False
2025-12-20,Albany,127.0,762.0,groceries,False
2025-11-12,Utica,22.0,331.98,toys,False
2025-11-19,Syracuse,52.0,4494.36,electronics,False
2025-01-12,Albany,29.0,466.61,toys,False
2025-12-06,Rome,215.0,1330.85,groceries,False
2025-10-05,Syracuse,49.0,4042.99,electronics,False
2025-10-10,Syracuse,71.0,1616.67,clothing,False
2025-04-24,Rome,156.0,979.68,groceries,False
2025-03-25,Albany,25.0,830.25,home goods,False
2025-08-21,Syracuse,57.0,4982.37,electronics,False
2025-05-23,Rome,164.0,1025.0,groceries,False
2025-01-21,Syracuse,123.0,758.91,groceries,False
2025-03-11,Albany,109.0,711.77,groceries,False
2025-02-25,Rome,30.0,432.6,toys,False
2025-09-20,Albany,80.0,2082.4,clothing,False
2025-04-22,Utica,15.0,202.5,toys,False
2025-05-18,Albany,66.0,6395.4,electronics,False
2025-01-05,Syracuse,54.0,5167.8,electronics,False
2025-02-17,Syracuse,63.0,1128.13,clothing,False
2025-08-18,Syracuse,24.0,787.2,home goods,False
2025-06-21,Albany,47.0,3804.65,electronics,False
2025-12-25,Albany,46.0,3603.18,electronics,False
2025-03-15,Syracuse,32.0,468.16,toys,False
2025-01-15,Rome,16.0,250.08,toys,False
2025-08-28,Rome,66.0,422.4,groceries,False
2025-12-18,Rome,28.0,2290.68,electronics,False
2025-01-24,Albany,28.0,2352.84,electronics,False
2025-03-10,Syracuse,152.0,1024.48,groceries,False
2025-06-20,Syracuse,36.0,1195.56,home goods,False
2025-07-02,Rome,54.0,1684.26,home goods,False
2025-12-16,Utica,40.0,3337.6,electronics,False
2025-04-11,Rome,36.0,999.36,home goods,False
2025-02-18,Syracuse,37.0,1265.03,home goods,False
2025-03-13,Rome,36.0,800.28,clothing,False
2025-06-05,Albany,24.0,761.52,home goods,False
2025-10-15,Syracuse,33.0,2745.6,electronics,False
2025-11-07,Syracuse,62.0,5286.74,electronics,False
2025-02-26,Syracuse,39.0,1137.24,home goods,True
2025-07-18,Utica,26.0,368.16,toys,False
2025-11-28,Utica,103.0,651.99,groceries,True
2025-07-31,Utica,46.0,1128.13,groceries,True
2025-08-08,Syracuse,33.0,1099.89,home goods,False
2025-12-14,Syracuse,29.0,412.96,toys,False
2025-09-05,Albany,73.0,476.69,groceries,False
2025-05-02,Syracuse,123.0,806.88,groceries,False
2025-10-24,Utica,14.0,196.0,toys,False
2025-05-26,Syracuse,23.0,342.7,toys,False
2025-09-25,Utica,49.0,1128.13,home goods,False
2025-12-07,Syracuse,141.0,865.74,groceries,False
2025-09-21,Rome,49.0,1541.05,home goods,False
2025-04-07,Utica,92.0,607.2,groceries,False
2025-02-20,Utica,22.0,315.48,toys,False
2025-06-14,Albany,56.0,1808.8,home goods,False
2025-03-16,Albany,26.0,399.88,toys,False
2025-06-29,Utica,157.0,1026.78,groceries,True
2025-12-03,Albany,67.0,1534.3,clothing,False
2025-06-15,Utica,30.0,441.9,toys,False
2025-09-24,Rome,23.0,347.53,toys,False
2025-02-18,Albany,76.0,1849.08,clothing,False
2025-12-27,Syracuse,45.0,668.25,toys,False
2025-08-29,Syracuse,13.0,182.91,toys,True
2025-01-15,Rome,44.0,3642.32,electronics,False
2025-10-21,Utica,39.0,1278.81,home goods,False
2025-11-12,Utica,45.0,4261.05,electronics,False
2025-10-12,Utica,52.0,1671.8,home goods,False
2025-09-25,Rome,116.0,757.48,groceries,False
2025-12-11,Albany,53.0,1183.49,clothing,False
2025-01-30,Rome,164.0,1131.6,groceries,True
2025-06-04,Utica,80.0,1820.0,clothing,False
2025-01-02,Syracuse,62.0,1539.46,clothing,False
2025-10-29,Syracuse,23.0,360.87,toys,True
2025-06-12,Utica,21.0,330.12,toys,False
2025-12-11,Rome,50.0,294.5,groceries,False
2025-01-08,Rome,144.0,986.4,groceries,False
2025-08-21,Rome,146.0,911.04,groceries,False
2025-06-25,Albany,41.0,3368.15,electronics,False
2025-06-29,Albany,196.0,1368.08,groceries,True
2025-08-30,Albany,37.0,1248.01,home goods,True
2025-05-04,Albany,92.0,2368.08,clothing,False
2025-05-21,Rome,48.0,3983.04,electronics,False
2025-09-27,Syracuse,73.0,1947.64,clothing,False
2025-11-27,Albany,116.0,752.84,groceries,False
2025-07-05,Rome,46.0,4018.1,electronics,False
2025-12-19,Utica,38.0,3383.52,electronics,False
2025-05-13,Syracuse,43.0,1520.48,home goods,False
2025-03-16,Syracuse,32.0,1018.24,home goods,False
2025-07-07,Utica,29.0,396.14,toys,False
2025-04-15,Albany,25.0,335.25,toys,False
2025-02-07,Syracuse,32.0,1000.96,home goods,False
2025-08-27,Utica,32.0,979.2,home goods,False
2025-06-13,Rome,51.0,1168.41,clothing,False
2025-01-16,Rome,33.0,991.65,home goods,False
2025-11-11,Syracuse,33.0,942.15,home goods,False
2025-12-24,Utica,82.0,2012.28,clothing,False
2025-02-25,Syracuse,166.0,1090.62,groceries,False
2025-10-07,Rome,67.0,1618.05,clothing,False
2025-04-02,Rome,42.0,3943.38,electronics,False
2025-07-12,Rome,40.0,1248.4,home goods,False
2025-12-04,Albany,65.0,1668.55,clothing,False
2025-12-03,Rome,136.0,892.16,groceries,False
2025-08-28,Rome,26.0,394.42,toys,False
2025-04-21,Rome,181.0,1140.3,groceries,False
2025-11-06,Albany,83.0,1846.75,clothing,False
2025-07-16,Syracuse,34.0,1077.46,home goods,False
2025-11-07,Rome,27.0,407.16,toys,False
2025-02-20,Albany,112.0,723.52,groceries,False
2025-10-06,Rome,59.0,4635.63,electronics,False
2025-11-19,Syracuse,22.0,698.94,home goods,False
2025-08-03,Utica,63.0,1523.34,clothing,False
2025-12-10,Syracuse,58.0,369.46,groceries,False
2025-04-18,Rome,32.0,1024.64,home goods,False
2025-12-07,Rome,31.0,490.42,toys,False
2025-02-27,Albany,42.0,1423.8,home goods,True
2025-08-25,Utica,61.0,5461.33,electronics,False
2025-11-03,Syracuse,183.0,1209.63,groceries,False
2025-04-05,Rome,228.0,1420.44,groceries,False
2025-07-31,Utica,27.0,806.76,home goods,True
2025-06-03,Syracuse,30.0,913.5,home goods,False
2025-03-13,Syracuse,24.0,350.88,toys,False
2025-09-28,Syracuse,225.0,1442.25,groceries,True
2025-10-28,Utica,77.0,448.14,groceries,False
2025-12-05,Albany,35.0,1151.5,home goods,False
2025-01-17,Albany,31.0,2636.55,electronics,False
2025-09-12,Syracuse,35.0,1128.75,home goods,False
2025-01-24,Utica,41.0,3562.49,electronics,False
2025-04-07,Syracuse,27.0,426.06,toys,False
2025-05-30,Utica,95.0,620.35,groceries,True
2025-12-28,Utica,52.0,1667.64,home goods,False
2025-01-14,Syracuse,168.0,1231.44,groceries,False
2025-01-14,Syracuse,30.0,708.9,clothing,False
2025-01-09,Utica,27.0,415.53,toys,False
2025-03-03,Albany,35.0,1071.7,home goods,False
2025-01-29,Albany,37.0,1090.02,home goods,True
2025-11-08,Rome,54.0,1722.6,home goods,False
2025-01-09,Albany,37.0,1215.45,home goods,False
2025-11-20,Utica,106.0,702.78,groceries,False
2025-06-26,Rome,60.0,1347.0,clothing,False
2025-03-25,Albany,139.0,903.5,groceries,False
2025-12-03,Utica,78.0,2043.6,clothing,False
2025-06-22,Utica,64.0,5396.48,electronics,False
2025-04-03,Syracuse,70.0,1647.8,clothing,False
2025-05-06,Utica,83.0,505.47,groceries,False
2025-07-26,Rome,33.0,464.97,toys,False
2025-05-14,Albany,43.0,1392.34,home goods,False
2025-10-12,Rome,35.0,519.05,toys,False
2025-07-24,Utica,46.0,1330.0,home goods,False
2025-05-11,Syracuse,44.0,3765.52,electronics,False
2025-10-21,Rome,98.0,627.2,groceries,False
2025-04-01,Utica,25.0,766.0,home goods,False
2025-03-18,Syracuse,43.0,3606.41,electronics,False
2025-08-13,Rome,50.0,1430.0,home goods,False
2025-07-18,Rome,12.0,165.6,toys,False
2025-04-12,Syracuse,39.0,1219.92,home goods,False
2025-04-13,Utica,116.0,680.92,groceries,False
2025-07-25,Utica,32.0,479.04,toys,False
2025-09-25,Utica,133.0,909.72,groceries,False
2025-07-04,Rome,77.0,1817.2,clothing,False
2025-11-12,Albany,75.0,477.0,groceries,False
2025-02-06,Syracuse,46.0,3648.26,electronics,False
2025-11-13,Albany,44.0,3665.2,electronics,False
2025-04-09,Rome,30.0,2343.0,electronics,False
2025-01-08,Syracuse,49.0,3944.5,electronics,False
2025-07-19,Utica,34.0,508.3,toys,False
2025-12-19,Rome,30.0,2787.6,electronics,False
2025-01-11,Syracuse,33.0,2757.81,electronics,False
2025-09-03,Syracuse,36.0,3133.08,electronics,False
2025-10-19,Albany,54.0,4864.86,electronics,False
2025-11-15,Syracuse,46.0,4952.2,electronics,False
2025-11-14,Albany,42.0,3526.74,electronics,False
2025-05-22,Rome,35.0,2926.7,electronics,False
2025-11-09,Syracuse,55.0,4615.05,electronics,False
2025-05-20,Syracuse,51.0,4206.99,electronics,False
2025-09-24,Rome,48.0,4091.52,electronics,False
2025-05-14,Rome,37.0,2864.54,electronics,False
2025-05-30,Syracuse,45.0,3964.05,electronics,True
2025-05-19,Syracuse,42.0,984.9,clothing,False
2025-06-30,Rome,12.0,180.0,toys,True
2025-02-26,Syracuse,36.0,3018.6,electronics,True
2025-06-20,Utica,26.0,353.6,toys,False
2025-12-29,Albany,46.0,4156.1,electronics,True
2025-06-18,Utica,40.0,1425.2,home goods,False
2025-03-27,Syracuse,46.0,867.92,clothing,False
2025-09-16,Rome,25.0,356.5,toys,False
2025-07-27,Syracuse,50.0,1093.0,clothing,False
2025-02-26,Rome,16.0,234.88,toys,True
2025-09-18,Rome,20.0,293.8,toys,False
2025-01-22,Syracuse,46.0,3836.86,electronics,False
2025-07-17,Utica,57.0,1281.36,clothing,False
2025-08-30,Utica,54.0,1128.13,electronics,True
2025-10-23,Syracuse,38.0,921.5,clothing,False
2025-09-19,Rome,160.0,944.0,groceries,False
2025-09-20,Utica,91.0,2190.37,clothing,False
2025-07-03,Albany,69.0,1676.7,clothing,False
2025-09-30,Albany,77.0,537.46,groceries,True
2025-06-14,Albany,149.0,1010.22,groceries,False
2025-12-14,Utica,35.0,1126.65,home goods,False
2025-08-28,Utica,39.0,1153.62,home goods,False
2025-04-28,Utica,136.0,855.44,groceries,True
2025-05-16,Rome,23.0,371.45,toys,False
2025-05-20,Albany,44.0,1122.88,clothing,False
2025-10-31,Albany,26.0,2183.48,electronics,True
2025-06-08,Utica,55.0,1684.1,home goods,False
2025-05-25,Utica,42.0,614.88,toys,False
2025-02-01,Utica,49.0,1645.42,home goods,False
2025-12-29,Syracuse,126.0,767.34,groceries,True
2025-12-05,Utica,77.0,488.18,groceries,False
2025-07-31,Albany,39.0,2961.66,electronics,True
2025-08-07,Utica,87.0,2193.27,clothing,False
2025-07-20,Syracuse,50.0,1572.0,home goods,False
2025-09-02,Rome,34.0,1043.46,home goods,False
2025-04-01,Utica,137.0,900.09,groceries,False
2025-07-05,Syracuse,45.0,3990.15,electronics,False
2025-04-10,Utica,44.0,1428.68,home goods,False
2025-11-09,Syracuse,75.0,1731.0,clothing,False
2025-07-19,Rome,87.0,1948.8,clothing,False
2025-10-16,Syracuse,20.0,329.8,toys,False
2025-05-02,Utica,40.0,1313.2,home goods,False
2025-07-09,Albany,70.0,485.8,groceries,False
2025-03-05,Albany,109.0,753.19,groceries,False
2025-06-19,Rome,171.0,1077.3,groceries,False
2025-09-04,Albany,107.0,695.5,groceries,False
2025-05-03,Syracuse,46.0,1205.89,clothing,False
2025-09-14,Utica,70.0,2103.5,home goods,False
2025-02-08,Rome,32.0,484.16,toys,False
2025-01-27,Syracuse,74.0,1910.68,clothing,False
2025-04-06,Rome,79.0,1986.85,clothing,False
2025-09-23,Utica,50.0,1646.5,home goods,False
2025-08-03,Syracuse,28.0,903.28,home goods,False
2025-05-28,Rome,71.0,1849.55,clothing,False
2025-08-14,Utica,47.0,3786.79,electronics,False
2025-04-02,Albany,100.0,705.0,groceries,False
2025-07-11,Rome,46.0,3919.66,electronics,False
2025-06-04,Syracuse,44.0,1532.96,home goods,False
2025-10-08,Utica,48.0,1137.12,clothing,False
2025-03-26,Albany,23.0,357.88,toys,False
2025-03-17,Albany,31.0,447.33,toys,False
2025-09-11,Albany,94.0,603.48,groceries,False
2025-09-24,Rome,59.0,1371.75,clothing,False
2025-01-25,Utica,174.0,1164.06,groceries,False
2025-12-07,Albany,116.0,2779.36,clothing,False
2025-05-12,Syracuse,51.0,1237.26,clothing,False
2025-12-29,Utica,55.0,4784.45,electronics,True
2025-05-06,Albany,31.0,539.71,toys,False
2025-11-04,Rome,59.0,1562.32,clothing,False
2025-10-12,Rome,46.0,926.55,groceries,False
2025-12-22,Syracuse,152.0,1073.12,groceries,False
2025-07-17,Utica,19.0,650.94,home goods,False
2025-10-15,Albany,46.0,3410.8,electronics,False
2025-10-23,Syracuse,54.0,4911.3,electronics,False
2025-09-21,Rome,40.0,3353.6,electronics,False
2025-10-21,Syracuse,34.0,1126.42,home goods,False
2025-03-06,Syracuse,23.0,345.0,toys,False
2025-09-22,Utica,56.0,1330.0,clothing,False
2025-03-29,Albany,55.0,1845.8,home goods,True
2025-02-15,Utica,45.0,1381.95,home goods,False
2025-03-27,Rome,28.0,903.28,home goods,False
2025-03-14,Syracuse,38.0,1239.18,home goods,False
2025-06-14,Rome,55.0,4609.0,electronics,False
2025-07-16,Rome,46.0,1034.54,clothing,False
2025-06-06,Rome,13.0,181.87,toys,False
